10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,3,0,10,3,4,13,7,11,14,7,16,16,15,13,21,20,16,29,20,33,25,46,31,33,28,27,28,32,36,32,41,35,45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2,0,10,4,5,11,7,11,15,10,14,17,16,14,22,20,19,32,21,36,28,46,34,35,29,27,31,37,36,33,46,39,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,2,2,0,8,3,5,12,8,11,17,12,17,17,16,12,21,18,18,29,22,34,30,50,32,36,28,25,32,35,38,37,45,42,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,4,7,13,8,13,18,13,16,19,18,14,21,23,18,32,22,36,29,49,38,39,29,27,33,35,38,40,45,44,47
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,3,1,0,0,3,2,0,7,4,6,14,8,13,18,12,19,21,17,16,22,22,18,31,22,37,31,51,38,39,28,26,34,37,41,41,44,43,47
0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,3,3,1,0,8,5,7,12,10,13,20,12,19,21,19,15,22,24,19,34,25,37,30,50,42,41,28,31,32,40,40,43,46,48,53
0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,3,2,2,0,0,3,4,3,3,7,4,12,11,8,14,20,9,20,21,18,17,23,25,21,32,30,39,32,50,41,40,29,31,33,41,40,43,48,46,51
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,2,4,5,2,2,7,5,14,12,8,15,20,10,17,23,22,20,25,29,25,35,30,42,34,51,42,42,30,32,33,46,41,46,52,49,52
0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,2,1,2,0,1,0,1,7,2,3,5,4,15,13,7,15,20,7,17,23,21,20,25,27,25,33,31,41,34,51,40,41,28,30,34,46,40,47,53,52,51
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,3,2,2,5,0,4,5,4,13,11,7,15,21,7,15,26,21,23,25,29,25,34,35,45,33,51,40,45,27,34,35,50,45,50,54,56,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,2,4,3,4,4,4,14,13,6,15,22,7,17,27,19,23,25,29,26,32,36,43,36,53,39,45,27,31,36,51,47,48,51,55,54
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,5,2,2,2,7,7,15,11,7,14,24,7,15,27,20,23,30,30,27,34,38,45,35,53,44,46,28,35,43,57,49,52,54,56,54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,2,0,0,2,2,4,3,6,5,15,11,7,14,24,6,15,30,19,23,31,31,28,31,39,45,38,58,42,45,27,36,42,56,49,51,53,55,52
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,2,0,3,2,0,2,1,7,8,13,11,8,14,25,10,13,30,22,23,32,36,31,31,40,46,35,57,45,47,30,39,46,57,49,54,54,56,54
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3,0,1,0,2,1,0,1,3,6,10,15,12,8,16,23,9,14,33,24,22,32,36,29,30,41,43,39,59,43,49,30,40,49,58,48,53,54,56,51
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,3,2,0,2,3,9,10,13,17,7,17,24,11,13,32,25,23,33,37,30,30,43,45,41,62,46,53,30,40,50,61,53,56,56,59,54
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,2,1,0,3,3,7,9,12,19,6,17,24,10,15,33,27,23,33,36,28,28,43,44,45,61,49,53,32,39,51,62,54,55,54,58,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,3,2,0,2,3,8,11,11,18,7,18,24,11,14,33,29,23,33,37,29,29,43,47,47,61,56,56,33,40,53,63,57,57,59,62,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,2,3,5,6,10,13,18,8,19,24,10,14,32,28,22,32,36,27,27,41,45,48,63,57,56,31,38,55,64,57,57,62,62,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,7,0,3,3,5,8,12,12,18,8,20,24,10,11,31,28,23,32,37,30,28,42,47,47,61,62,57,32,40,54,67,57,57,64,65,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,8,0,1,4,6,6,11,13,19,6,20,23,9,13,32,28,23,33,35,31,27,42,45,51,62,62,58,33,39,55,68,60,57,65,66,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,9,0,1,2,4,9,10,14,22,9,20,24,11,12,31,30,23,34,37,36,30,44,48,49,63,66,60,35,40,55,73,61,59,67,69,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,2,6,6,10,13,22,11,20,24,9,15,33,31,22,35,37,33,30,45,52,52,62,65,61,38,38,58,73,61,62,65,67,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,3,4,6,9,11,21,12,19,24,12,12,32,33,22,36,39,34,30,45,56,49,63,68,66,37,43,62,74,62,61,67,71,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,2,0,3,5,7,9,10,24,10,19,23,10,13,33,31,23,37,38,34,29,43,55,53,65,66,65,36,43,63,73,61,62,69,73,56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,7,2,1,3,4,9,10,10,26,12,24,22,12,12,33,33,26,38,41,36,31,45,55,53,67,67,65,36,47,65,75,61,65,70,74,60
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,8,0,5,0,3,6,6,7,10,11,28,11,24,23,11,13,35,30,24,38,42,34,29,45,57,55,67,66,63,37,45,68,75,62,67,69,73,59
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,11,1,6,2,6,6,5,7,11,10,28,11,22,22,12,14,35,33,26,39,45,37,30,47,58,52,66,72,66,39,47,66,77,67,69,74,79,61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,1,4,0,6,7,8,6,11,9,28,11,22,22,10,14,34,33,25,39,43,35,29,50,57,54,68,70,68,39,48,66,78,66,72,73,79,64
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,4,2,8,9,8,7,11,8,30,12,22,22,11,13,34,35,25,38,46,36,31,51,59,54,70,71,71,38,49,69,79,66,76,77,80,69
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,3,2,10,8,9,9,9,8,30,13,22,23,11,13,34,35,28,38,44,34,29,51,59,58,74,72,72,38,48,69,76,71,77,76,82,71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,11,1,3,2,9,6,8,11,12,12,28,16,22,23,16,15,35,35,27,42,45,35,30,53,59,56,73,76,76,39,51,71,80,75,77,79,85,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,10,0,3,0,8,5,7,11,16,13,28,15,21,22,14,16,35,34,33,44,45,33,30,53,59,63,73,75,77,41,50,71,81,75,77,82,84,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,10,0,4,2,7,7,8,11,15,14,28,14,19,23,14,16,34,34,34,45,46,34,36,55,62,60,73,77,78,44,52,69,83,77,81,86,85,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,8,0,3,1,6,6,9,11,13,14,28,14,21,23,11,17,36,36,37,44,48,34,34,54,63,62,75,77,77,45,49,70,82,79,82,83,84,74
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,9,1,5,0,7,8,10,12,12,14,27,14,21,23,14,17,34,38,37,49,49,37,36,57,66,65,78,77,79,45,50,69,85,83,85,85,88,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,7,1,4,0,7,9,11,13,12,14,26,14,21,25,12,17,34,39,37,50,48,37,37,56,65,66,78,78,81,45,51,74,83,85,88,84,88,76
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,7,0,4,0,8,10,13,16,16,12,27,16,21,26,13,16,33,44,39,52,50,41,40,58,67,65,78,82,84,48,52,73,86,89,90,85,90,79
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,6,1,2,0,7,9,15,14,14,11,28,16,23,25,15,21,33,45,37,53,49,43,40,57,67,67,79,82,81,47,52,76,87,88,90,82,89,78
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,5,0,4,0,7,7,14,15,16,10,26,18,23,26,18,19,34,47,36,52,54,45,41,61,68,64,78,83,84,52,53,77,94,91,90,87,93,80
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,3,0,1,0,7,8,13,15,14,11,26,16,27,25,17,20,35,47,36,54,55,45,42,59,66,66,79,84,83,51,55,80,94,90,94,86,95,79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,2,3,0,2,0,8,8,15,18,16,11,24,17,25,26,17,17,35,48,38,56,55,48,45,60,70,68,79,90,89,51,59,82,97,90,94,90,99,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,1,0,0,1,7,7,14,15,17,11,26,17,26,24,15,17,36,47,38,55,53,47,44,60,69,71,80,87,87,51,61,87,96,88,96,94,99,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,7,14,18,17,9,25,20,27,23,16,15,34,48,38,56,54,51,46,61,74,68,78,87,91,53,63,86,99,89,99,96,100,85
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,6,9,14,19,17,8,25,18,32,24,14,18,34,48,36,55,52,50,46,61,73,69,82,84,90,53,61,89,98,89,100,96,99,83
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,13,20,19,7,25,17,32,23,18,18,34,49,35,56,53,50,48,64,73,67,82,84,93,56,62,88,101,89,103,101,104,85
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,11,13,20,18,7,25,17,31,25,17,19,34,47,36,55,51,50,48,66,71,67,82,83,94,57,61,92,100,90,102,101,104,87
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,5,9,12,20,18,5,23,19,32,25,18,17,34,50,37,56,53,53,48,67,71,65,83,85,95,63,62,91,103,94,104,104,106,93
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,4,0,3,8,11,19,17,6,22,19,32,24,18,18,37,47,36,54,54,55,46,68,71,70,85,84,95,64,61,92,105,93,107,104,106,92
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,3,0,3,9,9,22,16,5,20,20,32,25,20,16,37,49,39,55,55,57,47,69,72,68,84,86,97,67,64,91,105,95,107,106,109,96
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,2,0,0,3,0,2,10,11,22,17,7,22,18,32,24,20,22,38,49,41,55,56,54,46,71,71,71,84,85,96,65,63,91,105,95,106,106,108,96
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,4,11,12,23,17,7,25,17,30,23,23,23,41,52,44,57,56,55,50,71,71,72,84,90,96,65,65,91,108,96,106,110,110,98
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,3,3,3,12,13,22,15,7,24,18,29,21,26,28,44,51,43,57,57,54,49,69,71,73,85,93,95,66,63,95,108,96,106,108,111,101
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,4,15,13,23,16,6,23,17,28,24,27,26,44,52,44,60,58,56,51,72,73,73,83,98,98,67,69,99,112,100,107,111,112,104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,4,5,2,14,12,20,14,7,23,17,31,24,26,28,43,49,43,62,60,57,52,72,72,75,88,98,96,66,69,99,114,102,106,110,114,103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,4,6,2,12,11,24,13,7,22,19,32,24,30,27,43,51,45,65,61,58,54,72,73,74,89,101,97,67,73,99,116,102,107,113,117,103
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,1,2,4,11,1,13,11,21,12,8,22,17,33,22,28,28,44,48,49,63,59,55,53,72,72,75,88,101,96,66,72,103,117,100,107,114,119,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,2,3,10,0,12,10,21,13,10,26,16,34,25,29,25,42,51,50,62,60,57,56,71,77,74,88,102,97,69,72,102,117,102,110,117,120,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,5,3,10,0,13,11,22,11,10,26,15,35,24,28,27,42,50,50,61,60,57,55,70,76,77,92,100,96,70,74,105,116,102,113,116,120,104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,5,1,11,0,12,11,26,11,8,25,15,39,25,29,25,41,50,50,62,62,59,58,71,76,77,91,100,100,72,80,106,118,102,114,118,122,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,2,12,1,12,12,27,11,7,27,16,41,26,28,27,42,50,49,61,64,59,57,70,76,81,92,99,99,72,78,107,118,102,112,118,119,106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,14,0,11,11,30,14,6,26,18,40,26,32,24,41,52,50,62,66,60,58,69,80,79,94,100,100,71,81,108,120,105,113,120,122,110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,12,3,10,12,27,12,7,28,20,42,25,31,27,42,49,49,63,67,60,56,68,79,80,96,99,100,70,79,111,118,107,113,119,125,107
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,11,1,9,12,31,15,7,26,21,41,27,32,26,44,52,50,64,69,62,60,70,84,79,95,100,101,70,82,112,119,107,116,124,129,108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,14,1,10,12,29,14,7,27,19,40,26,30,29,45,52,52,65,68,63,61,71,83,84,94,99,98,73,82,113,117,107,116,125,127,109
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0,0,0,2,15,0,10,11,34,16,6,26,21,40,26,34,27,45,56,52,67,69,64,64,72,84,83,96,99,101,74,85,113,120,110,117,129,130,110
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,6,0,0,0,0,0,2,16,1,10,11,34,16,5,27,21,40,28,33,30,45,55,51,69,70,62,64,73,84,88,100,99,100,75,85,117,119,108,119,130,129,110
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,5,0,0,0,0,0,1,17,0,10,12,36,16,4,26,22,42,28,34,31,44,56,52,68,70,63,64,73,85,86,99,101,102,78,89,118,125,108,118,131,131,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,4,17,2,13,13,34,15,3,26,22,41,29,36,33,44,57,51,68,70,61,61,72,85,90,100,101,104,79,87,118,123,108,117,131,129,116
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,6,16,0,12,13,36,18,2,26,21,39,32,37,33,43,57,53,68,70,65,65,73,87,90,100,103,107,82,89,119,124,108,121,131,133,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5,16,1,11,13,36,17,3,25,20,40,31,36,36,45,54,51,72,69,63,65,74,85,91,102,102,105,83,86,122,123,109,124,132,132,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,16,0,11,11,37,16,4,25,20,39,32,40,33,44,55,51,73,72,68,69,75,88,90,101,104,107,84,90,122,125,108,125,139,134,120
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,14,3,12,13,34,15,4,25,19,43,32,40,34,45,53,52,73,71,66,71,73,89,92,103,103,108,86,88,126,124,109,124,141,134,122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,4,14,2,10,14,34,15,3,25,19,44,31,42,34,45,55,54,73,72,71,75,73,91,92,103,104,110,88,90,124,126,110,124,145,136,126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,2,13,5,11,15,32,13,3,25,21,45,31,40,34,46,55,54,74,71,71,76,71,89,93,103,103,109,86,88,124,126,111,126,146,134,127
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,1,1,2,13,5,10,15,34,15,1,26,22,43,31,42,35,45,58,55,74,73,72,78,72,91,94,102,105,114,86,89,124,132,111,128,147,136,130
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,13,9,9,15,32,14,2,27,23,42,30,40,36,47,59,56,73,73,72,76,70,90,97,104,102,113,86,88,124,131,110,127,150,134,131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,12,8,9,13,33,16,4,28,22,41,31,41,35,49,61,56,72,74,73,79,71,91,95,104,105,117,91,90,122,133,114,131,152,135,134
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,13,8,9,12,30,17,3,31,21,40,30,39,37,52,61,56,74,74,72,76,69,90,97,104,104,115,93,89,124,131,117,133,153,133,134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,14,6,8,11,32,20,4,30,20,43,29,41,35,53,63,56,76,75,73,76,71,93,97,104,105,119,95,90,123,135,118,137,156,134,136
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,1,15,6,8,12,30,19,6,31,22,43,27,39,38,53,60,56,77,76,73,76,73,90,97,105,103,119,97,89,125,134,116,141,155,131,135
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,1,17,5,9,11,32,21,5,32,22,45,26,40,36,51,64,57,78,78,76,78,72,91,95,104,105,120,98,90,126,136,117,141,158,131,139
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1,15,6,8,10,29,19,8,33,22,46,26,38,36,53,61,57,81,76,76,82,73,91,100,104,103,120,98,89,127,134,123,142,158,129,137
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,3,1,15,7,10,9,33,20,8,34,23,44,26,41,35,52,66,58,81,77,79,85,73,93,99,102,104,123,98,90,126,136,125,143,161,131,140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,2,0,17,8,9,9,31,18,9,36,22,43,27,39,36,51,66,57,80,76,78,84,72,92,101,104,105,122,98,88,127,137,126,142,160,129,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,19,9,8,8,32,19,11,34,22,42,28,39,34,50,68,58,82,77,81,86,73,94,98,102,106,124,97,93,128,139,127,145,162,131,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,18,9,7,7,30,18,11,34,20,43,29,37,37,51,67,59,81,76,82,85,73,92,99,103,105,123,96,93,127,138,130,145,161,132,138
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,2,0,0,20,15,6,7,31,17,10,33,20,42,29,37,34,52,68,58,82,77,83,86,76,94,96,101,107,127,96,95,128,141,130,146,167,135,144
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,6,1,0,18,15,7,6,29,17,10,34,18,43,28,34,34,55,65,58,82,76,81,86,74,91,97,101,108,128,95,96,131,138,131,146,165,133,142
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,6,1,0,19,14,8,8,29,19,10,33,17,44,29,34,32,55,66,57,83,77,81,89,75,95,94,101,108,130,96,98,132,139,133,147,166,136,145
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,5,0,0,17,14,7,8,27,18,9,34,15,45,28,32,34,58,65,59,82,77,81,88,76,96,94,102,106,131,97,99,134,138,136,149,165,135,145
